,url,description,gpt3_description
7265,https://www.cbsnews.com/video/3-year-old-migrant-boy-barely-recognized-his-dad-when-they-were-reunited-after-months-apart/,"A Congressional hearing painted a bleak picture for children separated from families at the border, saying they can suffer extreme trauma. In our Eye On America ""Separated and Counting"" series, we are taking a look at families broken apart at the border that …","A Congressional report has found that the Trump administration is responsible for ""systemic"" neglect of migrant children at detention facilities. The report details how children as young as three years old are being held in ""unsafe and unhealthy conditions"" without access to basic necessities like soap and toothbrushes."
7266,https://www.nytimes.com/2019/09/19/movies/zeroville-review.html,"A near-catatonic James Franco plays a movie-obsessed innocent in “Zeroville,” a painful head trip through 1970s Hollywood.",A near-catatonic drifter wanders into Hollywood in 1969 and falls in with a group of misfits on the fringes of the movie business.
7267,https://www.cbsnews.com/video/helping-employers-navigate-the-opioid-epidemic/,"The opioid crisis has reached the point where Americans are now more likely to die from an accidental overdose than a car crash, according to the National Safety Council. CBS News' Kenneth Craig reports.",The opioid epidemic is a problem that is affecting employers across the country. This video discusses how employers can navigate the epidemic and help their employees.
7268,https://www.businessinsider.com/how-to-download-pdf-on-iphone,"You can easily download a PDF on your iPhone from a web browser or an email app like Mail or Gmail. Once you download the PDF document on your iPhone, you can save it to the Apple Books app or your iCloud Files, which will make it accessible across all device…","You can download PDFs onto your iPhone from the internet, email, or iBooks. This can be done by using the built-in browser, Safari, to find and open the PDF and then choosing to open it in iBooks."
7269,https://www.nytimes.com/2019/09/19/nyregion/labor-unions-democratic-socialist.html,"Allegations of spying, subterfuge and“red-baiting” as the left battles over institutions at the heart of the Democratic Party.",Allegations of sexual harassment and assault have been made against a leader of the New York chapter of the Democratic Socialists of America. The chapter has been accused of not taking adequate steps to protect its members from harassment.
7270,https://www.reuters.com/article/us-britain-eu-johnson-progress-idUSKBN1W42B7,British Prime Minister Boris Johnson said on Thursday some progress was being made in Brexit talks but that Britain should still prepare to leave the European Union on Oct. 31 without a deal.,"British Prime Minister Boris Johnson said on Thursday he saw a way to get a Brexit deal done if the European Union removed the so-called Northern Irish backstop from the withdrawal agreement.

The backstop is an insurance policy that would keep Northern Ireland aligned with EU rules on customs and regulations if London and Brussels"
7271,https://www.irishtimes.com/culture/music/mercury-prize-2019-can-fontaines-dc-win-in-a-year-of-protest-music-1.4023612,The Dublin band could be first Irish act to win the Mercury,"The Dublin band Fontaines D.C. are nominated for the 2019 Mercury Prize for their album ""Dogrel."" The prize is given to the best album from the United Kingdom and Ireland, and Fontaines D.C. are the first Irish band to be nominated in over a decade."
7272,https://www.cbsnews.com/news/teacher-who-allegedly-wrote-note-calling-black-students-devils-is-fired/,"Middle schoolers in Cobb County, Georgia, outside Atlanta, sent pictures of the note they said they found to their parents","Middle schoolers in Maryland were given a note from their teacher that called them ""devils"" and ""worthless"". The teacher has since been fired."
7273,https://ca.reuters.com/article/technologyNews/idCAKBN1W42KA-OCATC,Two top technology investors cautioned against drawing broadconclusions about the valuation of private companies from questions swirling around U.S. office-sharing startup WeWork.,"Two top U.S. senators on Wednesday urged the Federal Trade Commission to investigate whether Alphabet Inc's Google violated antitrust law in operating its online marketplace, saying the company may have unfairly favored some of its products."
7274,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-49760473,Four Loyalist marches are given the go-ahead to take place in Glasgow despite concerns over disorder.,"The article is about four Loyalist paramilitaries who were sentenced to a total of 27 years in prison for a string of offences, including drug dealing, money laundering, and possessing firearms."
7275,https://www.aljazeera.com/news/2019/09/trump-rejects-report-complaint-call-foreign-leader-190919162449845.html,Washington Post reports that a Trump promise to a foreign leader prompted US official to file whistleblower complaint.,"The Washington Post reports that Trump has rejected a complaint made by an intelligence official about a call he had with a foreign leader. Trump has said that the complaint is ""fake news."""
7276,https://abcnews.go.com/Business/wireStory/weak-manufacturing-threatens-consumer-fueled-growth-65717755,"Manufacturers are facing stunted growth amid the damaging trade war between the U.S. and China, and that has some on Wall Street worried that it will crimp the consumer-fueled economy","Manufacturers are struggling as the economy weakens, which could lead to a slowdown in consumer spending. The article discusses how the manufacturing sector is important to the economy and how a weak manufacturing sector could lead to a recession."
7277,https://www.nytimes.com/2019/09/19/science/cleaner-shrimp.html,Cleaner shrimp appear to have developed a strategy that protects them from predators they get very close to.,Cleaner shrimp are a type of shrimp that help clean other animals in the wild. They live in warm ocean waters and use their specialized claws to pick parasites and dead skin off of other animals.
7278,http://www.bbc.co.uk/news/world-middle-east-49756092,"The US president has already ordered more sanctions but what else could he do, asks Jonathan Marcus.","The US has announced it is sending 3,000 troops to the Middle East in response to what it says are ""credible threats"" from Iran. The deployment is in addition to the 1,500 troops announced last month."
