,url,description,gpt3_description
2360,https://www.irishtimes.com/life-and-style/abroad/from-irish-citizen-to-american-i-learned-in-america-fake-it-til-you-make-it-1.4009928,"Áine Greaney emigrated alone from Ireland to America aged 24. In her new book, Green Card and Other Essays, the author has written about her 30-year journey to becoming a naturalised US citizen. This is an excerpt from the essay Green Card. At the United Stat…","Áine Greaney is an Irish woman who moved to America. She talks about how she had to ""fake it til she made it"" in order to fit in."
2361,https://www.cnn.com/2019/09/06/opinions/israel-iran-response-opinion-oren/index.html,"Israel should do everything in its power to avert the outbreak of war but should employ all means necessary to defend its citizens, writes Michael Oren",Israel should not attack Iran. Iran is not an existential threat to Israel and attacking Iran would only serve to further destabilize the region.
2362,https://disneyparks.disney.go.com/blog/2019/09/first-look-2019-haunted-mansion-holiday-50th-anniversary-gingerbread-house-at-disneyland-park/,"As we celebrate Halloween Time at the Disneyland Resort this year, our 999 happy haunts are screaming with glee. Want to know what they’re “dying” to see? Since the Haunted Mansion is celebrating its 50th anniversary, this year’s Haunted Mansion Holiday ginge…","As we approach the 50th anniversary of the Haunted Mansion at Disneyland Park, we're getting a first look at the 2019 Haunted Mansion Holiday Gingerbread House! This year's gingerbread house is inspired by the classic Haunted Mansion attraction, with a few spooky surprises."
2363,https://www.reuters.com/article/us-canada-china-idUSKCN1VR24Q,"Canada, locked in a major dispute with China, is taking the first formal step at the World Trade Organization to challenge China's decision to block Canadian canola exports, Trade Minister Jim Carr said on Friday.","Canada, locked in a diplomatic dispute with China, said on Tuesday it had granted asylum to two more people from the Chinese-ruled territory of Hong Kong. The move is likely to anger Beijing."
2364,https://abcnews.go.com/Business/wireStory/govt-emissions-deal-california-illegal-65433528,Two federal agencies have told California officials that a deal with four automakers to abide by tougher emissions standards appears to violate federal law.,"Two federal agencies have reached a deal with California that will allow the state to enforce its own vehicle emissions standards, rather than the less stringent standards set by the Trump administration. The agreement is a victory for California, which has long fought for the right to set its own emissions standards."
2365,https://abcnews.go.com/US/wireStory/st-louis-officer-pleads-guilty-covering-attack-65433993,A St. Louis police officer has pleaded guilty to a federal crime for covering up an attack on an undercover officer during a 2017 protest,"A St. Louis police officer has pleaded guilty to helping cover up a violent attack on a Black Lives Matter protester during a 2017 demonstration. The officer, who is white, was charged with one count of deprivation of rights under color of law."
2366,https://www.irishtimes.com/business/financial-services/china-says-new-digital-currency-to-be-similar-to-facebook-s-1.4009917,Facebook’s proposed cryptocurrency has sparked concerns among global regulators,"Facebook’s proposed digital currency, Libra, has been met with skepticism from China. The Chinese government is reportedly working on its own digital currency, which it says will be similar to Libra."
2367,https://www.newsweek.com/yeonjun-txt-tomorrow-together-performance-health-1458057,This marks the singer's second canceled performance over the last month.,"This marks the first time that the group has performed since leader Soobin was diagnosed with COVID-19. The group performed their new song ""Can't You See Me?"" as well as their hit ""Crown."""
2368,https://www.aljazeera.com/news/2019/09/iran-set-unlimited-nuclear-research-development-190906020712544.html,Tehran to inform UN nuclear watchdog about the technical and operational details of its action in accordance with JCPOA.,"Tehran to set ""unlimited"" nuclear research and development. The move is in response to the US withdrawal from the 2015 nuclear deal and imposition of sanctions."
2369,https://abcnews.go.com/US/wireStory/latest-california-dive-boat-owner-devastated-65435245,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.","Get breaking news alerts and special reports. The news and stories that matter, delivered weekday mornings."
2370,https://www.nytimes.com/2019/09/06/business/dealbook/wework-ipo.html,The co-working company had been counting on public-market investors to finance its global expansion. Any shrinking or delay of its public offering would be a body blow.,"The co-working company WeWork is planning to go public, and has filed paperwork with the Securities and Exchange Commission. The company, which has been valued at $47 billion, has been facing scrutiny in recent months."
2371,https://www.irishtimes.com/sport/other-sports/nfl-still-keeping-distance-from-legalised-sports-betting-in-us-1.4010107,"The NFL’s centennial season begins Thursday, an anniversary the league has already begun celebrating. Some observers believe that a true transformation of the sport’s economics is only just starting now thanks to the advancing legalisation of sports betting a…","The NFL’s relationship with gambling has been a complicated one, and it has taken a cautious approach when it comes to the legalisation of sports betting in the US. However, with more and more states looking to legalise sports betting, the NFL may have to reconsider its stance."
2372,https://abcnews.go.com/International/wireStory/crown-relic-saved-notre-dame-presented-public-65431905,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",Get breaking news and updates on the fire at the Notre Dame Cathedral in Paris. See photos and videos of the damage and learn about the history of the iconic building.
2373,https://www.bbc.co.uk/programmes/w172wy0h9cyjnkw,The latest five minute news bulletin from BBC World Service.,"The latest episode of the BBC's ""The Food Chain"" podcast features an interview with chef and restaurateur Heston Blumenthal. Blumenthal discusses his approach to food and cooking, and how he has been able to create some of the world's most iconic dishes."
2374,https://www.cbsnews.com/news/asap-rocky-lawyer-shot-henrik-olsson-lilja-who-represented-rapper-shot-in-sweden-today-live-updates-2019-09-06/,Swedish press reports shooter at large; woman arrested is fellow lawyer who had been banned from contacting him,Swedish press is reporting that the lawyer who represented ASAP Rocky in his assault case in Sweden was shot in the head Friday morning in Stockholm. Henrik Olsson Lilja was attacked in the lobby of his apartment building and is in critical condition.
